inference_index,sim_time,v0000,v0001,v0002,v0003,v0004,v0005,v0006,v0007,v0008,v0009,v0010,v0011,v0012,v0013,v0014,v0015,v0016,v0017,v0018,v0019,v0020,v0021,v0022,v0023,v0024,v0025,v0026,v0027,v0028,v0029,v0030,v0031,v0032,v0033,v0034,v0035,v0036,v0037,v0038,v0039,v0040,v0041,v0042,v0043,v0044,v0045,v0046,v0047,v0048,v0049,v0050,v0051,v0052,v0053,v0054,v0055,v0056,v0057,v0058,v0059,v0060,v0061,v0062,v0063,v0064,v0065,v0066,v0067,v0068,v0069,v0070,v0071,v0072,v0073,v0074,v0075,v0076,v0077,v0078,v0079,v0080,v0081,v0082,v0083,v0084,v0085,v0086,v0087,v0088,v0089,v0090,v0091,v0092,v0093,v0094,v0095,v0096,v0097,v0098,v0099,v0100,v0101,v0102,v0103,v0104,v0105,v0106,v0107,v0108,v0109,v0110,v0111,v0112,v0113,v0114,v0115,v0116,v0117,v0118,v0119,v0120,v0121,v0122,v0123,v0124,v0125,v0126,v0127
291,16.240000,-0.087045,-0.026786,-0.181764,0.064276,-0.077671,0.086691,-0.368535,-0.376722,0.372289,-0.180942,0.009446,-0.015630,0.060572,0.587306,0.016371,-0.000773,-0.103383,-0.352127,0.217999,0.052194,0.099250,0.000685,-0.293879,-0.054676,-0.107244,-0.049012,0.190104,-0.079827,0.151416,-0.179875,0.045544,-0.116165,-0.289086,-0.022847,0.268487,0.005690,-0.035959,0.316371,-0.020587,-0.039664,-0.570578,-0.300167,0.282655,-0.000778,0.399190,-0.265731,0.165194,-0.165723,-0.195829,-0.555794,-0.273146,-0.094882,0.139107,0.007386,0.305208,0.425509,-0.309001,-0.168288,0.242141,-0.075363,-0.293268,-0.020197,0.280413,0.014135,0.264390,-0.002628,0.098314,0.036576,0.127769,0.108046,0.324748,0.377028,-0.023973,-0.240904,-0.025991,0.196705,-0.002761,0.243589,0.244524,-0.059395,0.387292,0.291680,0.328273,-0.095652,0.350113,-0.294543,-0.040657,-0.364802,0.160466,-0.009129,-0.050764,0.011530,0.064501,0.053468,0.023404,0.198360,-0.069706,-0.296709,0.231046,0.266433,-0.388432,0.307789,-0.224069,0.188652,0.133404,-0.078465,0.148224,-0.008580,0.058981,0.008229,0.244066,-0.327793,0.082150,0.000182,0.185640,-0.024254,-0.289376,0.267813,-0.001668,-0.024500,0.031998,-0.355792,-0.015907,0.193381,-0.014617,0.015074,0.105703,-0.007387
292,16.260000,-0.087158,-0.027093,-0.182640,0.063910,-0.079652,0.088733,-0.369755,-0.376406,0.367450,-0.178499,0.010736,-0.015848,0.058915,0.588676,0.014974,-0.001012,-0.104649,-0.352535,0.217685,0.051634,0.101526,0.000687,-0.291380,-0.053663,-0.108838,-0.045265,0.190258,-0.081487,0.149816,-0.177258,0.044732,-0.115454,-0.290759,-0.022686,0.269802,0.006106,-0.036193,0.317080,-0.020503,-0.037491,-0.568713,-0.300489,0.281413,-0.000843,0.398668,-0.264416,0.163740,-0.163431,-0.195047,-0.558997,-0.271221,-0.093500,0.139112,0.007638,0.302759,0.424033,-0.307340,-0.170294,0.241797,-0.074840,-0.292768,-0.022255,0.280310,0.013760,0.266803,-0.002515,0.096785,0.036282,0.129152,0.109062,0.322083,0.374499,-0.024163,-0.241071,-0.027038,0.197003,-0.002639,0.243500,0.243556,-0.058736,0.383146,0.287235,0.333025,-0.095205,0.347033,-0.295307,-0.040796,-0.369030,0.161657,-0.008516,-0.050395,0.013618,0.059568,0.052551,0.023134,0.199332,-0.068560,-0.298820,0.227099,0.264307,-0.388500,0.310605,-0.223003,0.186905,0.133630,-0.077788,0.148641,-0.008403,0.058059,0.009294,0.243711,-0.328912,0.081141,0.000383,0.185843,-0.024158,-0.288784,0.268131,-0.001423,-0.026270,0.030771,-0.361286,-0.014501,0.196241,-0.014830,0.015265,0.107067,-0.007698
293,16.280000,-0.085902,-0.026296,-0.183347,0.062457,-0.079574,0.088281,-0.367387,-0.375829,0.366795,-0.179263,0.010833,-0.015962,0.057597,0.588609,0.015066,-0.001030,-0.100206,-0.350661,0.216947,0.051834,0.100403,0.000677,-0.288285,-0.054167,-0.108821,-0.043522,0.189670,-0.081938,0.150025,-0.177786,0.044590,-0.117034,-0.293133,-0.022796,0.270661,0.006502,-0.036645,0.317265,-0.020905,-0.037044,-0.568143,-0.301344,0.281349,-0.000766,0.396554,-0.265943,0.163947,-0.165230,-0.194684,-0.560176,-0.275259,-0.093468,0.139643,0.007732,0.300453,0.424027,-0.306445,-0.172571,0.241820,-0.075232,-0.290222,-0.024257,0.279006,0.016095,0.269846,-0.002363,0.092043,0.035894,0.129388,0.109604,0.322437,0.371976,-0.024418,-0.242927,-0.029290,0.198375,-0.002677,0.242717,0.244252,-0.058798,0.381325,0.284411,0.333728,-0.094046,0.346620,-0.295238,-0.039626,-0.367899,0.161767,-0.008235,-0.049915,0.011555,0.057786,0.050445,0.023702,0.199054,-0.068058,-0.300736,0.225365,0.263127,-0.388759,0.311364,-0.221457,0.189268,0.133365,-0.075771,0.149965,-0.008421,0.058516,0.009536,0.245512,-0.332396,0.080387,0.000783,0.185591,-0.023751,-0.289241,0.268990,-0.001397,-0.027138,0.031727,-0.360682,-0.014041,0.198884,-0.015342,0.017353,0.106898,-0.007764
294,16.300000,-0.085156,-0.025467,-0.182876,0.061307,-0.077527,0.085431,-0.367577,-0.376012,0.362896,-0.180631,0.009949,-0.016147,0.058661,0.584450,0.015409,-0.000878,-0.103391,-0.352814,0.217041,0.051942,0.100265,0.000679,-0.287868,-0.056048,-0.106696,-0.043168,0.189560,-0.080631,0.151967,-0.174983,0.044856,-0.114212,-0.293199,-0.022916,0.270637,0.006957,-0.036674,0.318989,-0.020101,-0.039472,-0.566982,-0.302186,0.282877,-0.000954,0.396777,-0.263924,0.163528,-0.164964,-0.191834,-0.558124,-0.273110,-0.094936,0.139536,0.007726,0.301348,0.424419,-0.307151,-0.167625,0.240320,-0.076459,-0.289476,-0.025725,0.281894,0.017681,0.264009,-0.002252,0.092505,0.036134,0.129941,0.109685,0.323865,0.372967,-0.024836,-0.242319,-0.032808,0.197179,-0.002823,0.238483,0.246194,-0.059393,0.386024,0.286971,0.332239,-0.096421,0.346936,-0.296803,-0.040744,-0.371661,0.162991,-0.007837,-0.050619,0.012887,0.055781,0.049808,0.021976,0.199724,-0.068827,-0.299391,0.219482,0.265602,-0.388876,0.308558,-0.221349,0.189162,0.135019,-0.074470,0.150047,-0.008576,0.056972,0.012188,0.243050,-0.331162,0.081294,0.000814,0.182584,-0.021722,-0.287791,0.268982,-0.000917,-0.027946,0.031461,-0.358257,-0.015138,0.198703,-0.015667,0.017988,0.105340,-0.007716
295,16.320000,-0.084543,-0.025394,-0.183634,0.060324,-0.079208,0.089275,-0.369562,-0.376277,0.364915,-0.180906,0.010364,-0.015772,0.059402,0.585986,0.014282,-0.000823,-0.106918,-0.350636,0.215157,0.051665,0.101535,0.000669,-0.290214,-0.055149,-0.104938,-0.041685,0.191447,-0.082244,0.148320,-0.179292,0.044681,-0.115228,-0.292901,-0.023153,0.272305,0.007212,-0.036646,0.318186,-0.020301,-0.036224,-0.567441,-0.301446,0.283258,-0.001321,0.396274,-0.264499,0.161085,-0.163819,-0.196666,-0.556676,-0.274422,-0.093579,0.140130,0.008104,0.301163,0.425668,-0.306203,-0.174385,0.240497,-0.076339,-0.289344,-0.028293,0.282915,0.019179,0.263944,-0.002181,0.093713,0.036090,0.132793,0.111361,0.324085,0.369993,-0.024929,-0.243215,-0.030687,0.196888,-0.002882,0.240307,0.243743,-0.059825,0.381842,0.284891,0.335866,-0.095596,0.344757,-0.299308,-0.038126,-0.367321,0.162897,-0.007868,-0.050335,0.014923,0.056764,0.048086,0.022060,0.199432,-0.068941,-0.298788,0.225954,0.261865,-0.388690,0.306535,-0.222531,0.191595,0.132923,-0.072851,0.148918,-0.008605,0.056710,0.011182,0.245881,-0.332195,0.080725,0.000822,0.185051,-0.021245,-0.289147,0.270415,-0.000854,-0.027530,0.028173,-0.358353,-0.018147,0.199817,-0.016028,0.018873,0.106736,-0.007680
296,16.340000,-0.083444,-0.023841,-0.189154,0.063245,-0.073748,0.087409,-0.360780,-0.374105,0.363523,-0.180761,0.008226,-0.016043,0.054083,0.586363,0.011299,-0.000942,-0.097402,-0.344553,0.217867,0.053007,0.106759,0.000609,-0.289276,-0.054053,-0.105365,-0.047013,0.185743,-0.080882,0.149786,-0.181157,0.044071,-0.116406,-0.299738,-0.022473,0.262019,0.007874,-0.035414,0.315386,-0.021308,-0.042709,-0.565829,-0.300269,0.287046,-0.000573,0.387425,-0.270650,0.163093,-0.165849,-0.201714,-0.561662,-0.276279,-0.095307,0.143142,0.007904,0.297840,0.420270,-0.303802,-0.164798,0.242553,-0.075093,-0.282910,-0.029167,0.278775,0.019995,0.266826,-0.002042,0.078452,0.037636,0.131380,0.112603,0.329489,0.364280,-0.025597,-0.243971,-0.034480,0.193695,-0.003150,0.244993,0.248180,-0.062388,0.367924,0.282740,0.334361,-0.096017,0.335500,-0.300251,-0.036490,-0.372958,0.165383,-0.007800,-0.049748,0.010288,0.066467,0.043738,0.022248,0.194706,-0.066683,-0.301563,0.211715,0.262996,-0.391840,0.308359,-0.221008,0.197685,0.135719,-0.058527,0.149305,-0.008511,0.060667,0.010680,0.247370,-0.329212,0.081800,0.001493,0.183795,-0.025536,-0.294697,0.265385,-0.000923,-0.024441,0.036019,-0.358002,-0.019966,0.201563,-0.015264,0.020636,0.106904,-0.007163
297,16.360000,-0.085657,-0.024288,-0.183946,0.054544,-0.082275,0.082841,-0.369313,-0.372717,0.368326,-0.178481,0.008988,-0.015876,0.059559,0.589928,0.012446,-0.000389,-0.105499,-0.341440,0.215798,0.052751,0.102937,0.000626,-0.290008,-0.051402,-0.103494,-0.043091,0.190522,-0.083272,0.150359,-0.176234,0.045274,-0.115906,-0.299137,-0.023200,0.270677,0.007511,-0.035556,0.318660,-0.020551,-0.043624,-0.564953,-0.304752,0.287279,-0.001003,0.384841,-0.265567,0.161183,-0.162567,-0.193434,-0.559421,-0.272794,-0.094373,0.142609,0.007967,0.299705,0.424531,-0.302968,-0.169602,0.245600,-0.076534,-0.289303,-0.032588,0.286505,0.024608,0.255290,-0.001307,0.083164,0.038032,0.134496,0.112223,0.330328,0.368566,-0.025651,-0.240407,-0.032942,0.192379,-0.002848,0.247002,0.248554,-0.061448,0.382270,0.285431,0.329572,-0.096767,0.337512,-0.305481,-0.037892,-0.370894,0.165491,-0.007333,-0.049531,0.014185,0.058890,0.047028,0.023521,0.197325,-0.067851,-0.301966,0.221739,0.265370,-0.392757,0.300676,-0.224892,0.194679,0.136292,-0.064262,0.151099,-0.008565,0.058614,0.011865,0.245112,-0.329000,0.079559,0.000791,0.181514,-0.022702,-0.289553,0.268137,-0.000545,-0.023413,0.028709,-0.351515,-0.018005,0.202779,-0.016384,0.021502,0.106102,-0.006574
298,16.380000,-0.084034,-0.025851,-0.191241,0.051539,-0.078927,0.085477,-0.370798,-0.374091,0.365461,-0.178105,0.007443,-0.016195,0.061146,0.592155,0.015105,-0.000592,-0.103786,-0.347658,0.214274,0.052792,0.102650,0.000611,-0.295710,-0.055700,-0.104628,-0.031623,0.195161,-0.081335,0.152382,-0.173857,0.043809,-0.115084,-0.296022,-0.022732,0.271263,0.007638,-0.036964,0.320308,-0.020897,-0.033908,-0.565454,-0.303581,0.286653,-0.001185,0.384603,-0.268243,0.163456,-0.164435,-0.187915,-0.558936,-0.272150,-0.091992,0.137363,0.008269,0.303025,0.427547,-0.301474,-0.169298,0.244719,-0.075491,-0.290645,-0.033810,0.286583,0.026003,0.254723,-0.001025,0.085647,0.034152,0.133109,0.113834,0.325075,0.369901,-0.025786,-0.239070,-0.031477,0.195987,-0.003137,0.239470,0.242473,-0.059570,0.377195,0.288035,0.332751,-0.096502,0.338125,-0.304120,-0.040731,-0.364502,0.167281,-0.007911,-0.048778,0.018718,0.056770,0.047705,0.022833,0.196666,-0.067390,-0.301480,0.219839,0.261847,-0.387457,0.303327,-0.224141,0.190773,0.140292,-0.069108,0.148116,-0.008792,0.055739,0.012870,0.240708,-0.331214,0.075870,-0.000113,0.177492,-0.021549,-0.289696,0.266102,0.000022,-0.022092,0.023238,-0.354223,-0.016970,0.203174,-0.015939,0.019088,0.105672,-0.006132
299,16.400000,-0.081394,-0.025447,-0.188871,0.050197,-0.073090,0.084972,-0.368727,-0.372521,0.372610,-0.183673,0.006531,-0.016502,0.060050,0.581500,0.013826,-0.001251,-0.105557,-0.348766,0.215648,0.053361,0.102461,0.000637,-0.296256,-0.055126,-0.104630,-0.032765,0.193488,-0.081107,0.149359,-0.176019,0.038256,-0.115919,-0.295627,-0.022693,0.267030,0.007147,-0.038311,0.320194,-0.021118,-0.035367,-0.565192,-0.305173,0.287016,-0.001584,0.385513,-0.271710,0.166253,-0.166734,-0.193468,-0.555718,-0.274530,-0.092494,0.139207,0.008421,0.299616,0.423646,-0.303466,-0.170788,0.243376,-0.075528,-0.287315,-0.034116,0.280913,0.023637,0.257691,-0.001418,0.085635,0.036578,0.133463,0.114094,0.326289,0.366198,-0.026329,-0.239529,-0.030414,0.196487,-0.003662,0.238419,0.246992,-0.058800,0.377212,0.286081,0.337374,-0.094505,0.335069,-0.300608,-0.039483,-0.365142,0.165709,-0.007672,-0.049719,0.021327,0.054571,0.048549,0.023311,0.194728,-0.067991,-0.298517,0.215413,0.262067,-0.388463,0.309942,-0.225862,0.190999,0.138646,-0.071482,0.142895,-0.008822,0.054459,0.013801,0.241754,-0.327366,0.073800,-0.000320,0.177101,-0.023077,-0.290286,0.268213,-0.000502,-0.022875,0.017704,-0.353421,-0.015320,0.201432,-0.016823,0.018622,0.104599,-0.006178
300,16.420000,-0.081215,-0.024492,-0.190347,0.052880,-0.069607,0.088126,-0.365402,-0.376768,0.371378,-0.186556,0.007879,-0.016556,0.060411,0.581423,0.013952,-0.001390,-0.107997,-0.354952,0.214308,0.053356,0.102576,0.000578,-0.295053,-0.053727,-0.102970,-0.030224,0.194563,-0.079407,0.151124,-0.178766,0.035276,-0.116377,-0.298780,-0.023591,0.269141,0.007447,-0.038480,0.317483,-0.021240,-0.037106,-0.568029,-0.306773,0.288937,-0.002241,0.387743,-0.271935,0.165088,-0.167277,-0.196917,-0.555722,-0.272558,-0.093479,0.140623,0.008290,0.305858,0.418287,-0.304305,-0.171451,0.243498,-0.075905,-0.288964,-0.033928,0.278266,0.023078,0.259993,-0.000903,0.088055,0.035672,0.133287,0.113684,0.328048,0.368598,-0.027293,-0.241433,-0.031521,0.197801,-0.004724,0.238217,0.241527,-0.059574,0.380436,0.287641,0.334239,-0.094982,0.336027,-0.301469,-0.040689,-0.370739,0.165018,-0.007469,-0.049736,0.022960,0.052019,0.045229,0.024246,0.194991,-0.068581,-0.295650,0.227813,0.263615,-0.389024,0.313080,-0.226929,0.192665,0.139055,-0.076096,0.145931,-0.008796,0.054851,0.010773,0.244769,-0.330180,0.073809,0.000055,0.178396,-0.021728,-0.290062,0.266101,-0.000249,-0.024231,0.021012,-0.354878,-0.014170,0.201297,-0.017319,0.018506,0.104717,-0.006810
301,16.440000,-0.081969,-0.024469,-0.192141,0.054104,-0.067723,0.088095,-0.365311,-0.377113,0.369948,-0.187054,0.008395,-0.016520,0.061673,0.581143,0.011812,-0.001491,-0.108047,-0.357810,0.212635,0.053282,0.103586,0.000558,-0.293458,-0.054732,-0.103788,-0.030917,0.195763,-0.079965,0.151445,-0.180510,0.034972,-0.116159,-0.297938,-0.023487,0.270809,0.008022,-0.038389,0.315702,-0.021612,-0.035664,-0.567174,-0.308803,0.288978,-0.002910,0.386757,-0.272318,0.166535,-0.167010,-0.198115,-0.558044,-0.272662,-0.094159,0.139436,0.008732,0.308137,0.415745,-0.303479,-0.170587,0.242494,-0.075585,-0.289925,-0.033802,0.276262,0.022325,0.263109,-0.000331,0.091690,0.037053,0.133799,0.112048,0.326597,0.368188,-0.028315,-0.241219,-0.030431,0.197751,-0.005387,0.239039,0.241031,-0.058320,0.379786,0.285859,0.334163,-0.094356,0.335800,-0.301075,-0.041067,-0.371067,0.164229,-0.007471,-0.049468,0.023117,0.048811,0.042370,0.024493,0.195619,-0.068747,-0.294229,0.233482,0.261245,-0.388591,0.313889,-0.225896,0.191212,0.139883,-0.078682,0.147677,-0.008750,0.054025,0.009463,0.246193,-0.332629,0.075795,0.000703,0.178743,-0.020705,-0.290150,0.266653,-0.000438,-0.026994,0.022410,-0.358489,-0.013155,0.201364,-0.017347,0.021319,0.105806,-0.007480
302,16.460000,-0.083841,-0.024937,-0.189619,0.057181,-0.073426,0.088682,-0.365127,-0.373900,0.365054,-0.187873,0.010834,-0.016544,0.062471,0.586360,0.007903,-0.001443,-0.108861,-0.357262,0.212964,0.053374,0.103775,0.000568,-0.285852,-0.052957,-0.109632,-0.030313,0.193205,-0.084174,0.148003,-0.182139,0.036266,-0.116548,-0.295667,-0.023052,0.273408,0.009058,-0.038398,0.313800,-0.021678,-0.034714,-0.562966,-0.306028,0.288173,-0.002937,0.388075,-0.275161,0.169387,-0.167117,-0.197201,-0.560859,-0.274632,-0.094712,0.138554,0.009636,0.307430,0.411842,-0.304244,-0.172865,0.243542,-0.076843,-0.289060,-0.036685,0.275787,0.019808,0.264339,-0.000267,0.095524,0.039220,0.136411,0.110497,0.325907,0.367236,-0.029166,-0.240942,-0.030303,0.195869,-0.006188,0.238828,0.244267,-0.058079,0.381405,0.284660,0.337071,-0.095746,0.336248,-0.301751,-0.039475,-0.369862,0.165260,-0.006847,-0.049457,0.020522,0.044763,0.042266,0.023162,0.196466,-0.069926,-0.295530,0.224649,0.258968,-0.391847,0.311461,-0.226709,0.191250,0.141279,-0.078991,0.148567,-0.008550,0.051899,0.009424,0.251390,-0.332751,0.077993,0.001741,0.180532,-0.021284,-0.289802,0.270662,-0.001070,-0.029222,0.023266,-0.358943,-0.011665,0.202737,-0.016626,0.025062,0.105750,-0.008253
303,16.480000,-0.081083,-0.024064,-0.190075,0.056921,-0.068136,0.084053,-0.366223,-0.375423,0.369450,-0.187441,0.008770,-0.016091,0.061889,0.580993,0.005528,-0.001626,-0.108360,-0.357938,0.210787,0.053151,0.102000,0.000602,-0.283404,-0.056647,-0.111043,-0.031966,0.195418,-0.081244,0.148159,-0.175170,0.040184,-0.120065,-0.295027,-0.023286,0.273531,0.008812,-0.038760,0.312891,-0.021803,-0.029152,-0.563627,-0.308850,0.288178,-0.003480,0.387289,-0.266648,0.167391,-0.164959,-0.193027,-0.560501,-0.273640,-0.094344,0.138720,0.009226,0.306734,0.414064,-0.303417,-0.174577,0.241852,-0.075790,-0.291422,-0.035386,0.274318,0.018055,0.261818,-0.000181,0.097371,0.034416,0.133716,0.109980,0.322813,0.363774,-0.029963,-0.240990,-0.030335,0.200838,-0.006764,0.238681,0.238730,-0.056683,0.381422,0.282081,0.337244,-0.095577,0.337399,-0.298716,-0.038829,-0.366190,0.166258,-0.006326,-0.049383,0.020824,0.044001,0.044010,0.020441,0.193692,-0.069608,-0.292064,0.218221,0.254483,-0.387456,0.314419,-0.224831,0.187332,0.143032,-0.080121,0.147530,-0.008838,0.055466,0.009208,0.244119,-0.331233,0.080262,0.002369,0.180258,-0.019255,-0.287183,0.268844,-0.001267,-0.031121,0.024152,-0.361568,-0.013605,0.205951,-0.015725,0.024071,0.106396,-0.008935
304,16.500000,-0.083320,-0.024222,-0.188722,0.058089,-0.073596,0.089306,-0.364596,-0.372894,0.361822,-0.189546,0.008234,-0.016651,0.062180,0.587014,0.002946,-0.001772,-0.110152,-0.358107,0.209209,0.052629,0.101933,0.000571,-0.278988,-0.054693,-0.113942,-0.033325,0.195026,-0.083643,0.149279,-0.181346,0.041756,-0.118492,-0.290856,-0.023044,0.272472,0.009076,-0.039899,0.311173,-0.021614,-0.025438,-0.564283,-0.304482,0.285483,-0.002948,0.391154,-0.268818,0.167167,-0.166216,-0.200375,-0.563292,-0.276334,-0.094635,0.140373,0.010146,0.306532,0.415129,-0.304243,-0.174326,0.242564,-0.078613,-0.289002,-0.038944,0.273357,0.014776,0.259458,-0.000496,0.098813,0.038992,0.137247,0.110656,0.322041,0.361156,-0.030388,-0.241141,-0.030599,0.200619,-0.007063,0.239874,0.241028,-0.056990,0.376852,0.285170,0.342252,-0.096954,0.336501,-0.299859,-0.035513,-0.364673,0.167238,-0.006720,-0.049587,0.019887,0.044911,0.044734,0.020082,0.198168,-0.070144,-0.294705,0.222214,0.255716,-0.390468,0.311983,-0.227486,0.187479,0.143200,-0.081339,0.148167,-0.008661,0.056407,0.010197,0.252667,-0.332801,0.084842,0.003271,0.184647,-0.018588,-0.289784,0.273123,-0.001197,-0.034552,0.025554,-0.355414,-0.014720,0.207502,-0.016073,0.024714,0.106150,-0.009251
305,16.520000,-0.087723,-0.024166,-0.207358,0.062589,-0.070627,0.074841,-0.361996,-0.368975,0.354450,-0.194682,0.007066,-0.016362,0.055585,0.505713,0.001714,-0.000434,-0.095041,-0.358452,0.209914,0.057664,0.094877,0.000569,-0.261758,-0.058195,-0.107272,-0.024568,0.187056,-0.075083,0.140171,-0.173738,0.032966,-0.112008,-0.291683,-0.016696,0.289170,0.009163,-0.048948,0.306965,-0.020676,-0.020287,-0.581023,-0.298650,0.299891,0.019800,0.404968,-0.303733,0.160055,-0.168868,-0.155837,-0.550202,-0.287811,-0.098443,0.133345,0.012293,0.307522,0.412275,-0.302725,-0.171681,0.241685,-0.080600,-0.289481,-0.036019,0.259837,0.024649,0.236953,0.003200,0.088348,0.038517,0.126046,0.098151,0.334452,0.365085,-0.029163,-0.226165,-0.036512,0.221383,-0.011049,0.239724,0.238218,-0.048389,0.398200,0.274118,0.334250,-0.105894,0.352175,-0.298680,-0.043420,-0.354088,0.173307,-0.004706,-0.049956,0.022221,0.041392,0.050907,0.021825,0.204976,-0.079030,-0.299431,0.164840,0.273148,-0.386100,0.318061,-0.211651,0.183545,0.149654,-0.099859,0.165328,-0.008416,0.048644,-0.000693,0.253245,-0.330999,0.082894,0.002939,0.202053,-0.017248,-0.299000,0.282590,-0.004213,-0.024962,0.027689,-0.390362,-0.020506,0.199918,-0.012368,0.024200,0.097362,-0.009897
306,16.540000,-0.085912,-0.023095,-0.200494,0.060528,-0.078866,0.077650,-0.371520,-0.365550,0.356177,-0.208136,0.005373,-0.015934,0.059139,0.478929,0.004073,0.000311,-0.095544,-0.373470,0.203819,0.055956,0.101201,0.000608,-0.249733,-0.057740,-0.105483,-0.027459,0.187795,-0.074759,0.138066,-0.175356,0.022732,-0.109842,-0.288774,-0.015457,0.287803,0.011300,-0.056378,0.304169,-0.021235,-0.014304,-0.598981,-0.299425,0.304636,0.038918,0.414227,-0.304073,0.172458,-0.169806,-0.162480,-0.534804,-0.278787,-0.093280,0.129318,0.010897,0.316916,0.413075,-0.303458,-0.165461,0.242352,-0.082201,-0.290585,-0.032884,0.254412,0.028306,0.243427,0.005946,0.087001,0.032651,0.119832,0.091621,0.338504,0.362820,-0.027260,-0.225593,-0.028587,0.221077,-0.014634,0.244033,0.245637,-0.045899,0.401398,0.274917,0.329047,-0.098833,0.355624,-0.292710,-0.043406,-0.345889,0.169357,-0.003815,-0.048452,0.020883,0.044489,0.045843,0.021533,0.210769,-0.081496,-0.288316,0.159621,0.270329,-0.388146,0.313481,-0.208473,0.174875,0.139466,-0.102623,0.174969,-0.008754,0.051339,-0.007494,0.265099,-0.328119,0.084695,0.005348,0.210919,-0.015006,-0.307093,0.286537,-0.002724,-0.025963,0.026352,-0.396940,-0.024218,0.193912,-0.011651,0.030738,0.099144,-0.010502
307,16.560000,-0.086078,-0.023167,-0.195510,0.062000,-0.082527,0.074893,-0.378047,-0.365369,0.359758,-0.207080,0.006714,-0.014688,0.060641,0.456696,0.002092,0.001409,-0.094971,-0.379293,0.199713,0.055874,0.106682,0.000596,-0.240896,-0.056787,-0.110942,-0.032937,0.183216,-0.075356,0.137111,-0.176710,0.023125,-0.111460,-0.285262,-0.015418,0.285240,0.012822,-0.057187,0.298833,-0.022560,-0.010648,-0.602491,-0.297409,0.302638,0.056199,0.413241,-0.304220,0.178362,-0.169856,-0.159462,-0.538063,-0.279955,-0.092008,0.124970,0.009720,0.318067,0.411295,-0.302823,-0.161263,0.243890,-0.083447,-0.290773,-0.030026,0.250083,0.031874,0.247359,0.007904,0.090105,0.028232,0.115872,0.084670,0.331045,0.360790,-0.025811,-0.228106,-0.023340,0.227973,-0.017654,0.251796,0.251109,-0.044591,0.404628,0.275776,0.332098,-0.100362,0.357171,-0.288759,-0.044124,-0.338880,0.164356,-0.004473,-0.047370,0.017930,0.052375,0.044587,0.022860,0.215415,-0.084841,-0.287676,0.159229,0.270905,-0.389867,0.318542,-0.208915,0.170248,0.135731,-0.106158,0.177374,-0.008682,0.051658,-0.010212,0.266834,-0.328201,0.088213,0.007359,0.213043,-0.015737,-0.312509,0.283102,-0.002021,-0.029244,0.026709,-0.404416,-0.019079,0.182503,-0.009986,0.035588,0.099705,-0.011123
308,16.580000,-0.086160,-0.023144,-0.193404,0.063985,-0.086146,0.072988,-0.379897,-0.363349,0.349225,-0.204962,0.005827,-0.013842,0.060640,0.436908,0.000095,0.002147,-0.102304,-0.387257,0.194307,0.054812,0.112685,0.000597,-0.230493,-0.055234,-0.118517,-0.041296,0.185981,-0.075903,0.138308,-0.175814,0.028558,-0.111325,-0.280279,-0.016238,0.291197,0.013922,-0.056801,0.301615,-0.024267,-0.007217,-0.605264,-0.296075,0.303254,0.071312,0.410593,-0.297659,0.187624,-0.165592,-0.153918,-0.538292,-0.271077,-0.092485,0.123965,0.008782,0.319177,0.410823,-0.304751,-0.158969,0.244255,-0.084119,-0.293588,-0.027542,0.249514,0.025661,0.247414,0.009571,0.092487,0.024312,0.112812,0.084905,0.329630,0.358061,-0.024132,-0.225322,-0.019898,0.232684,-0.019209,0.257500,0.256631,-0.043705,0.407572,0.282761,0.336161,-0.103826,0.358198,-0.284958,-0.043288,-0.334394,0.160495,-0.004343,-0.047788,0.016452,0.058605,0.047589,0.020625,0.217948,-0.087061,-0.290999,0.156365,0.269153,-0.386840,0.316737,-0.207491,0.164072,0.136322,-0.109409,0.177308,-0.008402,0.054482,-0.011663,0.266363,-0.322612,0.093307,0.009942,0.210870,-0.015503,-0.314405,0.282263,-0.001036,-0.033575,0.028174,-0.409835,-0.017522,0.175991,-0.007587,0.033628,0.099010,-0.010558
