inference_index,sim_time,v0000,v0001,v0002,v0003,v0004,v0005,v0006,v0007,v0008,v0009,v0010,v0011,v0012,v0013,v0014,v0015,v0016,v0017,v0018,v0019,v0020,v0021,v0022,v0023,v0024,v0025,v0026,v0027,v0028,v0029,v0030,v0031,v0032,v0033,v0034,v0035,v0036,v0037,v0038,v0039,v0040,v0041,v0042,v0043,v0044,v0045,v0046,v0047,v0048,v0049,v0050,v0051,v0052,v0053,v0054,v0055,v0056,v0057,v0058,v0059,v0060,v0061,v0062,v0063,v0064,v0065,v0066,v0067,v0068,v0069,v0070,v0071,v0072,v0073,v0074,v0075,v0076,v0077,v0078,v0079,v0080,v0081,v0082,v0083,v0084,v0085,v0086,v0087,v0088,v0089,v0090,v0091,v0092,v0093,v0094,v0095,v0096,v0097,v0098,v0099,v0100,v0101,v0102,v0103,v0104,v0105,v0106,v0107,v0108,v0109,v0110,v0111,v0112,v0113,v0114,v0115,v0116,v0117,v0118,v0119,v0120,v0121,v0122,v0123,v0124,v0125,v0126,v0127
2387,58.440000,0.138457,-0.032112,-0.058072,0.211159,0.149115,-0.000118,-0.369040,-0.067246,0.204220,0.135614,0.003871,-0.149332,-0.031011,0.079020,-0.037809,0.042218,0.094494,-0.197896,-0.011616,0.115541,0.197775,0.097575,-0.264408,0.004741,-0.242910,0.329744,0.018896,0.015851,-0.011813,-0.213429,-0.048892,0.047253,-0.129020,0.016845,0.239713,-0.115429,-0.387100,0.350557,0.082996,-0.412495,0.587398,0.204464,0.271925,0.049193,-0.197337,-0.239212,-0.111033,0.015803,-0.047664,-0.259454,-0.286508,-0.053781,0.074118,0.018474,0.367650,0.343526,-0.354484,-0.030151,0.340206,0.160542,-0.335077,-0.089570,0.349879,0.184063,0.005226,0.240036,0.264260,0.002790,0.253710,0.162188,0.222207,0.221479,0.146830,-0.124441,-0.229217,0.101790,-0.060568,0.066828,-0.011585,0.015324,0.205140,0.275182,0.344508,0.296400,0.436738,0.293792,-0.079833,-0.294423,0.305553,-0.020248,-0.190026,0.151132,-0.245965,0.110163,0.015802,0.238020,0.316805,-0.252797,0.008662,0.026309,-0.376610,-0.447469,-0.186922,-0.055024,0.175290,-0.220658,0.241495,-0.145509,0.145132,-0.110607,0.089823,-0.304893,-0.055498,0.090974,0.115580,0.121972,-0.309291,0.300865,0.077599,0.076804,-0.094366,0.094260,0.024621,0.258315,0.073087,-0.103887,0.028966,0.062910
2388,58.460000,0.100644,-0.032241,-0.026794,0.165752,0.155823,-0.000181,-0.358844,-0.035674,0.208557,0.158502,-0.086307,-0.298328,-0.028212,0.096943,-0.044019,0.017159,0.101030,-0.196796,-0.002813,0.109952,0.129213,0.103361,-0.247505,0.001383,-0.262938,0.353965,0.026148,0.015262,0.024617,-0.205724,-0.040420,0.084460,-0.136174,0.026974,0.246374,-0.093766,-0.387509,0.353389,0.098158,-0.387797,0.588107,0.213000,0.257986,0.043935,-0.133766,-0.246892,-0.142348,0.037539,-0.044434,-0.279805,-0.298071,-0.094394,0.081121,0.014541,0.399820,0.324571,-0.362101,-0.034474,0.342471,0.244220,-0.333615,-0.075681,0.358733,0.108289,0.004895,0.235570,0.231123,0.002684,0.255921,0.162841,0.228836,0.204233,0.138641,-0.122655,-0.230726,0.079734,-0.054179,0.059909,-0.008937,0.050761,0.163525,0.319546,0.313847,0.264900,0.430111,0.312000,-0.099766,-0.300256,0.297344,-0.021835,-0.180321,0.157362,-0.249993,0.066036,0.013117,0.240027,0.230272,-0.270174,0.009873,-0.055804,-0.368967,-0.440933,-0.190540,-0.041636,0.223911,-0.224886,0.246119,-0.065086,0.126454,-0.117384,0.083628,-0.309368,-0.067431,0.038230,0.104875,0.125102,-0.328316,0.332522,0.085508,0.023757,-0.083712,0.064887,0.042042,0.277898,0.008562,-0.082136,0.023011,0.055387
2389,58.480000,0.070846,-0.019745,0.001175,0.137551,0.162021,0.000145,-0.326198,-0.032264,0.217385,0.186903,-0.156710,-0.401838,-0.019495,0.110531,-0.033995,-0.003438,0.103670,-0.217432,0.010674,0.108317,0.090760,0.104686,-0.222753,-0.008328,-0.277727,0.338155,0.037656,0.016618,0.061233,-0.235998,-0.055990,0.129216,-0.156086,0.033595,0.279908,-0.072149,-0.369332,0.371747,0.118117,-0.379427,0.572066,0.208048,0.268960,0.043341,-0.054909,-0.263302,-0.148760,0.026585,-0.045863,-0.311615,-0.300754,-0.125987,0.079219,0.012185,0.403165,0.282327,-0.371098,-0.027094,0.339662,0.317291,-0.314228,-0.078995,0.354303,0.020301,0.002319,0.234644,0.189595,0.003221,0.260263,0.148526,0.246847,0.177378,0.125325,-0.126108,-0.214179,0.023536,-0.054236,0.047610,-0.006479,0.044047,0.098120,0.346265,0.270662,0.212902,0.428754,0.361038,-0.137588,-0.314911,0.267157,-0.002540,-0.184770,0.156957,-0.250232,-0.013330,0.003045,0.257948,0.147685,-0.288260,0.009843,-0.151769,-0.364449,-0.423866,-0.189125,-0.023658,0.272109,-0.245628,0.271955,0.005245,0.071582,-0.118856,0.080706,-0.312478,-0.080089,-0.026274,0.096178,0.109430,-0.360103,0.363684,0.089682,-0.056277,-0.086042,0.040507,0.049133,0.266692,-0.066875,-0.045621,0.019178,0.048308
2390,58.500000,0.049435,-0.002118,0.032914,0.091939,0.176119,-0.001185,-0.293182,-0.055465,0.245035,0.213714,-0.187438,-0.447406,-0.023051,0.131953,-0.022950,-0.013978,0.092144,-0.271419,0.020784,0.104526,0.052431,0.088007,-0.188944,-0.024097,-0.302245,0.292082,0.062326,0.020874,0.092190,-0.251623,-0.089459,0.152978,-0.181727,0.025828,0.286108,-0.044891,-0.350012,0.374882,0.127622,-0.347526,0.551315,0.202132,0.296848,0.043721,0.012265,-0.246305,-0.151042,0.009324,-0.046389,-0.321016,-0.299333,-0.153402,0.070547,0.010726,0.406600,0.238282,-0.352560,0.024171,0.345439,0.354692,-0.290820,-0.078044,0.340134,-0.077761,0.000769,0.212095,0.171185,0.004175,0.272214,0.105585,0.256885,0.129339,0.133121,-0.149224,-0.159387,-0.019366,-0.055420,0.042371,-0.003286,0.007434,0.030022,0.367914,0.248100,0.160806,0.404015,0.412060,-0.187334,-0.338637,0.223587,0.034433,-0.181044,0.145669,-0.261615,-0.098673,-0.018649,0.288385,0.068760,-0.274679,0.012520,-0.260126,-0.360739,-0.417339,-0.175854,0.014931,0.293010,-0.274112,0.298068,0.064446,-0.017837,-0.121013,0.080482,-0.311342,-0.074752,-0.084058,0.097880,0.106095,-0.365067,0.392305,0.067067,-0.167770,-0.098376,0.026591,0.029300,0.245985,-0.139853,0.004896,0.021040,0.037524
2391,58.520000,0.034238,0.000709,0.059971,0.033251,0.193294,-0.003548,-0.283940,-0.097752,0.259213,0.227281,-0.228770,-0.441292,-0.022080,0.151520,-0.017958,-0.026923,0.065940,-0.332371,0.022036,0.111203,0.038596,0.049437,-0.171268,-0.035599,-0.319711,0.227637,0.098281,0.030511,0.095476,-0.254585,-0.135023,0.169551,-0.208855,-0.010166,0.292168,-0.019727,-0.331958,0.366019,0.123259,-0.273522,0.515776,0.194664,0.336043,0.041562,0.054428,-0.223516,-0.154585,-0.019593,-0.050305,-0.319569,-0.314003,-0.147190,0.024985,0.007724,0.424751,0.175150,-0.329331,0.125603,0.355306,0.299389,-0.286797,-0.083701,0.284136,-0.149628,-0.002416,0.174937,0.173407,0.007152,0.274907,0.010250,0.219847,0.102805,0.169223,-0.205840,-0.044223,-0.020728,-0.068769,0.039972,-0.000640,-0.017560,-0.046140,0.401243,0.244189,0.112685,0.427766,0.468468,-0.242917,-0.365066,0.196136,0.068281,-0.191816,0.133050,-0.286150,-0.136583,-0.035102,0.317153,0.001596,-0.245818,0.015016,-0.326451,-0.359378,-0.435232,-0.180089,-0.010496,0.300340,-0.302939,0.302281,0.059648,-0.097683,-0.102556,0.085701,-0.299328,-0.023681,-0.114954,0.119422,0.100876,-0.372357,0.376662,0.031332,-0.268949,-0.096750,0.025969,0.013262,0.218652,-0.181546,0.063110,0.027058,0.029528
2392,58.540000,0.026028,-0.024424,0.120324,-0.014876,0.169636,-0.005971,-0.249441,-0.128349,0.247487,0.222096,-0.252370,-0.387757,-0.057947,0.162679,-0.047022,-0.036215,0.068535,-0.372109,0.016395,0.110043,0.039004,0.024242,-0.188467,-0.038282,-0.324198,0.155707,0.112881,0.043102,0.053828,-0.258011,-0.129749,0.141679,-0.223107,-0.074330,0.302193,-0.016269,-0.311820,0.316727,0.100495,-0.205460,0.497136,0.210800,0.382454,0.037714,0.071742,-0.206871,-0.145168,-0.066511,-0.059749,-0.314704,-0.339666,-0.136309,-0.036362,-0.001458,0.414146,0.141284,-0.303017,0.224272,0.362777,0.161337,-0.309564,-0.101636,0.220255,-0.127677,0.000207,0.127182,0.215320,0.009055,0.245116,-0.099744,0.163957,0.088378,0.200202,-0.283162,0.087736,0.005636,-0.102306,0.040015,0.000988,-0.051954,-0.020239,0.445658,0.254075,0.087724,0.473564,0.481121,-0.265039,-0.407141,0.129509,0.115860,-0.205821,0.082376,-0.322383,-0.131236,-0.021949,0.353321,0.009623,-0.210149,0.016748,-0.330657,-0.387472,-0.486161,-0.194874,-0.065480,0.301754,-0.313450,0.253872,-0.015075,-0.106456,-0.091025,0.093376,-0.304122,0.062163,-0.081198,0.156455,0.098570,-0.374740,0.321051,0.004563,-0.342828,-0.055695,0.065739,0.001111,0.223663,-0.179206,0.102139,0.044809,0.025708
2393,58.560000,0.022677,-0.054884,0.175667,-0.012980,0.150676,-0.006866,-0.235583,-0.142347,0.179178,0.188657,-0.267903,-0.266566,-0.139294,0.184180,-0.074402,-0.043411,0.055986,-0.376191,0.007390,0.108082,0.061778,0.008533,-0.200342,-0.033005,-0.310628,0.094554,0.097102,0.051092,-0.001505,-0.269802,-0.082914,0.108409,-0.220516,-0.130787,0.318088,-0.044334,-0.270810,0.292592,0.067276,-0.187990,0.484943,0.233713,0.378893,0.030356,0.009996,-0.205281,-0.134297,-0.109195,-0.053260,-0.306790,-0.357091,-0.141042,-0.086548,-0.019806,0.373336,0.151041,-0.286310,0.292322,0.361161,0.037556,-0.325719,-0.109391,0.194204,-0.035151,-0.003233,0.118897,0.282755,0.009513,0.224344,-0.154827,0.142998,0.074038,0.222782,-0.309229,0.132829,-0.019859,-0.128490,0.038915,0.001684,-0.100940,0.053489,0.473085,0.308787,0.083942,0.524272,0.464036,-0.239411,-0.451869,0.051060,0.138516,-0.227779,0.042420,-0.278833,-0.094196,-0.006371,0.388165,0.096983,-0.228116,0.013098,-0.290299,-0.390492,-0.527979,-0.204721,-0.137247,0.274054,-0.272860,0.226724,-0.098604,-0.014279,-0.063029,0.094908,-0.291739,0.116779,0.008198,0.172913,0.118605,-0.395673,0.265330,-0.002861,-0.381389,0.041780,0.142690,0.003435,0.232651,-0.142695,0.128593,0.066518,0.035434
2394,58.580000,0.018126,-0.066181,0.194170,0.009687,0.117418,-0.005315,-0.259886,-0.174153,0.100668,0.143175,-0.228419,-0.107363,-0.210413,0.190039,-0.094035,-0.053767,0.069020,-0.334911,-0.000607,0.093041,0.091726,0.034433,-0.176940,-0.024873,-0.302838,0.067638,0.083291,0.051222,-0.080697,-0.266371,-0.026885,0.075446,-0.205459,-0.152239,0.334247,-0.054176,-0.217722,0.260866,0.037356,-0.192923,0.488505,0.234774,0.382374,0.017892,-0.087564,-0.212715,-0.135756,-0.147209,-0.045153,-0.304473,-0.367020,-0.146665,-0.122111,-0.021879,0.329191,0.183706,-0.283132,0.346566,0.363103,-0.030354,-0.339473,-0.090593,0.188315,0.072979,0.003109,0.127717,0.348127,0.009312,0.221837,-0.146858,0.144472,0.066323,0.204380,-0.293331,0.125432,-0.050462,-0.107400,0.039837,0.001216,-0.143737,0.139636,0.478085,0.392461,0.090437,0.547584,0.448716,-0.163643,-0.452111,-0.015865,0.146142,-0.219651,0.006483,-0.202192,-0.093697,0.002902,0.376768,0.191204,-0.251485,0.016619,-0.243703,-0.358408,-0.540272,-0.189822,-0.202195,0.186145,-0.223530,0.184442,-0.125452,0.115463,-0.037036,0.102203,-0.311025,0.116595,0.098696,0.200234,0.139521,-0.395297,0.226844,-0.002145,-0.388840,0.123882,0.191733,0.012804,0.234015,-0.067647,0.146269,0.080437,0.040260
2395,58.600000,0.020429,-0.074313,0.182360,0.034056,0.087006,-0.003588,-0.315729,-0.216730,0.069261,0.129329,-0.153276,-0.000044,-0.244143,0.154472,-0.123352,-0.055152,0.090508,-0.320885,-0.007295,0.075967,0.131442,0.064744,-0.143273,-0.019962,-0.271331,0.041922,0.068371,0.042858,-0.148743,-0.231853,0.008098,0.027520,-0.191492,-0.124267,0.312496,-0.064503,-0.208978,0.234039,0.020442,-0.205045,0.505044,0.228503,0.380557,-0.001551,-0.127829,-0.185014,-0.149008,-0.166328,-0.040065,-0.317266,-0.361328,-0.138155,-0.131561,-0.010668,0.316643,0.231433,-0.289879,0.380996,0.372720,-0.038656,-0.358251,-0.099238,0.203631,0.132087,0.019386,0.136457,0.378026,0.009667,0.198493,-0.108426,0.160410,0.067321,0.168831,-0.255411,0.115111,-0.045001,-0.091194,0.042348,0.000636,-0.164739,0.168829,0.447966,0.466610,0.100793,0.556061,0.442830,-0.100321,-0.429453,-0.027102,0.129828,-0.208443,-0.010640,-0.155777,-0.067623,0.009284,0.325267,0.213245,-0.271496,0.010108,-0.189236,-0.311820,-0.547959,-0.163344,-0.249835,0.067822,-0.177894,0.155357,-0.140812,0.208027,-0.022877,0.112713,-0.338784,0.087517,0.156936,0.244278,0.169128,-0.384968,0.219801,-0.002495,-0.357742,0.168317,0.209928,0.002946,0.220886,0.015743,0.154760,0.087657,0.001887
2396,58.620000,0.048704,-0.065583,0.155984,0.079706,0.110224,-0.002950,-0.397810,-0.213783,0.060594,0.135845,-0.075556,0.092658,-0.239242,0.160565,-0.119199,-0.033455,0.069513,-0.351525,-0.016366,0.071747,0.160736,0.095742,-0.119633,-0.026525,-0.241283,0.034248,0.056930,0.029109,-0.188145,-0.196331,0.012588,-0.027940,-0.183390,-0.102617,0.287351,-0.121344,-0.226388,0.226395,0.029126,-0.203934,0.540046,0.221596,0.336040,-0.013990,-0.140236,-0.140568,-0.137947,-0.144218,-0.040033,-0.333177,-0.338378,-0.126998,-0.127987,-0.004315,0.306558,0.255857,-0.310801,0.378595,0.357243,-0.049635,-0.364969,-0.097530,0.214742,0.125811,0.019516,0.177933,0.381553,0.010017,0.190940,-0.072566,0.177055,0.078793,0.169308,-0.226681,0.103851,-0.008037,-0.078863,0.049667,0.000021,-0.136899,0.230962,0.406180,0.516397,0.119039,0.563610,0.439975,-0.073611,-0.342679,-0.026622,0.076765,-0.207130,0.008026,-0.123412,0.018875,0.012356,0.307810,0.217989,-0.302610,0.011749,-0.180652,-0.286861,-0.558075,-0.155857,-0.263064,-0.039704,-0.172275,0.167445,-0.150788,0.253113,-0.012523,0.121937,-0.302487,0.072729,0.186553,0.283398,0.198525,-0.381883,0.223363,-0.003994,-0.334245,0.172458,0.183820,-0.004041,0.158217,0.086933,0.140276,0.079083,-0.079502
2397,58.640000,0.089275,-0.053210,0.117341,0.142458,0.108056,-0.002983,-0.428046,-0.209677,0.066479,0.136056,-0.024634,0.115997,-0.221209,0.134058,-0.123471,-0.001336,0.083528,-0.349077,-0.023992,0.076796,0.154698,0.122844,-0.119920,-0.021058,-0.235457,0.052020,0.035812,0.024320,-0.236443,-0.205684,0.011610,-0.096553,-0.177531,-0.078797,0.267531,-0.160566,-0.227126,0.237676,0.045541,-0.191108,0.577190,0.208870,0.329348,-0.022814,-0.130639,-0.119029,-0.128688,-0.152580,-0.041108,-0.387304,-0.320815,-0.101695,-0.095316,-0.001344,0.271876,0.285406,-0.331763,0.336694,0.327692,-0.043247,-0.363958,-0.102688,0.218308,0.099181,0.024412,0.189531,0.370750,0.010636,0.178082,-0.055223,0.183789,0.092742,0.148730,-0.219980,0.085215,0.031010,-0.078201,0.055320,-0.001187,-0.097170,0.245373,0.352279,0.534091,0.145761,0.567644,0.432588,-0.045902,-0.198758,-0.004859,0.035995,-0.202881,-0.001299,-0.119181,0.098177,0.014755,0.288921,0.227546,-0.308979,0.008340,-0.165884,-0.281964,-0.547526,-0.135582,-0.251740,-0.090131,-0.173559,0.169625,-0.158551,0.275692,-0.009307,0.124320,-0.315421,0.057354,0.199484,0.321289,0.190335,-0.397101,0.212114,-0.004283,-0.280024,0.161975,0.198543,0.012774,0.081845,0.129796,0.070674,0.066637,-0.142033
2398,58.660000,0.138317,-0.050057,0.069821,0.203647,0.103848,-0.003051,-0.456484,-0.206134,0.089401,0.136108,0.003530,0.148339,-0.178886,0.113503,-0.097696,0.019856,0.069497,-0.367057,-0.026265,0.087769,0.152364,0.126570,-0.130107,-0.021685,-0.240690,0.091087,0.022065,0.020213,-0.241994,-0.238479,-0.007217,-0.111399,-0.186364,-0.056630,0.255492,-0.165835,-0.246057,0.298041,0.075232,-0.182185,0.599184,0.207594,0.322127,-0.019062,-0.113561,-0.098364,-0.115800,-0.142099,-0.043327,-0.406859,-0.287961,-0.077345,-0.058658,0.000197,0.285672,0.302263,-0.356316,0.243589,0.300163,-0.051280,-0.366878,-0.096973,0.218805,0.059037,0.005863,0.236653,0.339452,0.009199,0.169301,-0.048771,0.201262,0.135467,0.148830,-0.219497,0.048792,0.035613,-0.067566,0.066358,-0.002971,-0.042494,0.253629,0.308100,0.503760,0.167018,0.559190,0.431726,-0.058604,-0.155917,0.071871,0.005883,-0.225683,0.008503,-0.123265,0.165359,0.010024,0.317475,0.232124,-0.327628,0.009118,-0.181291,-0.277585,-0.525788,-0.129014,-0.236030,-0.068007,-0.185976,0.191268,-0.153354,0.223694,-0.005844,0.110606,-0.283222,0.049806,0.195102,0.331653,0.127241,-0.422583,0.209292,-0.002560,-0.219209,0.160380,0.217986,0.046583,-0.007400,0.161037,-0.010356,0.054475,-0.153072
2399,58.680000,0.155900,-0.055678,0.018119,0.205197,0.102214,-0.002822,-0.442863,-0.189473,0.120668,0.113378,-0.027238,0.086043,-0.108199,0.087133,-0.070614,0.034986,0.072741,-0.343238,-0.024881,0.105269,0.119647,0.099759,-0.146894,-0.016329,-0.259866,0.144506,0.017915,0.025964,-0.201705,-0.276495,-0.022358,-0.110699,-0.181718,-0.046631,0.270505,-0.132522,-0.245807,0.341502,0.100432,-0.184427,0.617206,0.220755,0.303331,-0.019820,-0.092626,-0.090160,-0.112498,-0.137532,-0.046970,-0.398102,-0.284512,-0.056752,-0.038610,0.001997,0.335339,0.291480,-0.349906,0.219829,0.295532,-0.047230,-0.382832,-0.084100,0.226257,0.032915,0.009550,0.230164,0.341797,0.008452,0.154772,-0.046465,0.185201,0.159184,0.151728,-0.224900,0.020315,0.070622,-0.048186,0.073595,-0.004517,0.035537,0.278376,0.318681,0.450649,0.188816,0.573563,0.423965,-0.072734,-0.236147,0.135254,-0.012360,-0.229657,0.019675,-0.203511,0.201558,0.007706,0.334632,0.236844,-0.320578,0.007485,-0.223236,-0.278570,-0.481452,-0.116163,-0.223416,-0.009840,-0.223448,0.196987,-0.158167,0.186187,-0.007581,0.098003,-0.299527,0.041898,0.182411,0.331521,0.088328,-0.407867,0.209718,0.004359,-0.160228,0.112606,0.244792,0.077272,-0.016158,0.158062,-0.093328,0.042158,-0.108257
2400,58.700000,0.152543,-0.056148,-0.023059,0.196764,0.104030,-0.002834,-0.396593,-0.169842,0.121814,0.096714,-0.009967,-0.035309,-0.066599,0.087240,-0.066135,0.033704,0.072205,-0.350869,-0.018905,0.118436,0.138367,0.035472,-0.179847,-0.011078,-0.275045,0.191395,0.020263,0.033300,-0.143623,-0.340621,-0.038609,-0.087469,-0.170654,-0.046421,0.286455,-0.101433,-0.264673,0.391152,0.111134,-0.185492,0.622307,0.223195,0.271583,-0.017594,-0.070466,-0.094830,-0.107604,-0.162500,-0.052611,-0.385147,-0.302300,-0.050331,-0.034815,0.002200,0.384534,0.255417,-0.335789,0.253962,0.295411,-0.043421,-0.385346,-0.086909,0.237280,0.002406,0.010001,0.236158,0.333691,0.007882,0.158599,-0.042267,0.167925,0.187744,0.161881,-0.227744,0.014375,0.060637,-0.035979,0.073382,-0.003863,0.063769,0.237624,0.351803,0.415660,0.199496,0.582635,0.416410,-0.099206,-0.320822,0.171272,-0.009834,-0.244642,0.026774,-0.261752,0.207806,0.003984,0.340761,0.242998,-0.306550,0.005413,-0.256478,-0.280626,-0.461923,-0.095625,-0.194714,0.078747,-0.268484,0.204881,-0.133876,0.147181,-0.015064,0.092918,-0.316336,0.039259,0.163222,0.319421,0.072005,-0.391980,0.232955,0.011581,-0.163759,0.075535,0.257149,0.087090,-0.002165,0.132763,-0.127881,0.038059,-0.055902
2401,58.720000,0.112666,-0.056259,-0.013929,0.167600,0.067590,-0.002617,-0.361632,-0.167418,0.140744,0.102098,-0.015385,-0.132801,-0.071494,0.073258,-0.065057,0.027286,0.071989,-0.378731,-0.011722,0.121143,0.154055,-0.029535,-0.200667,-0.016890,-0.291927,0.221503,0.037727,0.027469,-0.088877,-0.330322,-0.046773,-0.039252,-0.172468,-0.053896,0.285617,-0.077225,-0.276956,0.399232,0.099283,-0.168144,0.608864,0.238035,0.238550,-0.015498,-0.058168,-0.096904,-0.144682,-0.178823,-0.052823,-0.353173,-0.311376,-0.060229,-0.034197,0.004442,0.429852,0.229872,-0.320600,0.285439,0.290068,-0.033021,-0.384929,-0.088033,0.251182,-0.022669,0.011197,0.216616,0.332334,0.006148,0.136598,-0.037464,0.157828,0.186952,0.166018,-0.236779,0.000552,0.043702,-0.031161,0.066272,-0.002405,0.055227,0.189643,0.391375,0.402976,0.191982,0.596490,0.402889,-0.122345,-0.364975,0.182224,0.006441,-0.256417,0.032339,-0.289253,0.170875,-0.002378,0.337030,0.223231,-0.301855,0.006110,-0.298592,-0.293190,-0.469082,-0.083790,-0.167810,0.150060,-0.283710,0.196279,-0.103882,0.123920,-0.019734,0.090555,-0.328795,0.038724,0.145781,0.288585,0.086232,-0.349524,0.250176,0.011488,-0.213363,0.072164,0.274588,0.063129,0.054525,0.097781,-0.119473,0.038281,-0.010703
2402,58.740000,0.089488,-0.054458,0.008485,0.152189,0.089341,-0.003047,-0.327179,-0.151586,0.117921,0.112777,-0.035596,-0.202282,-0.088932,0.100392,-0.056915,0.013565,0.085392,-0.383567,-0.008519,0.116614,0.146040,-0.110429,-0.193861,-0.012860,-0.277685,0.222210,0.056419,0.026316,-0.031969,-0.328729,-0.052948,0.004405,-0.178482,-0.066679,0.290257,-0.053784,-0.261234,0.383804,0.072380,-0.159380,0.604755,0.234168,0.214427,-0.012122,-0.054626,-0.116843,-0.174328,-0.184331,-0.053759,-0.323079,-0.340250,-0.085725,-0.038345,0.003641,0.452741,0.193518,-0.308664,0.344130,0.290217,-0.008729,-0.370547,-0.103022,0.260843,-0.020731,0.011970,0.209079,0.311236,0.007423,0.153622,-0.031635,0.150291,0.164239,0.162202,-0.248410,-0.000225,0.019282,-0.040388,0.056323,-0.001407,0.020345,0.142862,0.413519,0.399648,0.179110,0.603359,0.418160,-0.141468,-0.397837,0.170059,0.029051,-0.255208,0.020232,-0.283345,0.112991,-0.000556,0.339602,0.189293,-0.308831,0.013732,-0.316250,-0.309824,-0.477471,-0.082289,-0.141009,0.199560,-0.266010,0.210755,-0.078773,0.125952,-0.025084,0.103928,-0.369837,0.041264,0.121023,0.290387,0.131817,-0.337736,0.247581,0.007023,-0.259920,0.081035,0.252083,0.038139,0.140191,0.038450,-0.055423,0.044196,0.016588
2403,58.760000,0.069508,-0.052040,0.051941,0.114889,0.105533,-0.003261,-0.316187,-0.170564,0.108399,0.124115,-0.072998,-0.227022,-0.126242,0.122654,-0.057210,0.000523,0.075390,-0.399161,-0.004682,0.114459,0.107722,-0.106265,-0.168894,-0.013114,-0.276299,0.213426,0.072225,0.030534,-0.008574,-0.286806,-0.046903,0.048206,-0.177267,-0.080308,0.267334,-0.039742,-0.253326,0.364587,0.057300,-0.153256,0.599710,0.218939,0.241402,-0.010704,-0.052537,-0.122817,-0.205245,-0.166673,-0.047721,-0.310135,-0.348418,-0.121755,-0.040321,0.002561,0.457328,0.198052,-0.289578,0.385042,0.298179,0.024828,-0.352846,-0.101247,0.261626,-0.000143,0.014065,0.193434,0.293443,0.007831,0.174630,-0.027016,0.149445,0.130850,0.165802,-0.263370,0.013377,0.003741,-0.047499,0.052409,-0.000781,-0.019153,0.098647,0.421964,0.397789,0.170814,0.603481,0.423991,-0.164852,-0.414506,0.161014,0.060181,-0.250251,0.017770,-0.276608,0.029165,0.002190,0.341074,0.166851,-0.316265,0.014920,-0.337665,-0.326184,-0.490929,-0.092055,-0.121993,0.196081,-0.242677,0.218362,-0.077491,0.150621,-0.029468,0.099733,-0.367785,0.043901,0.083304,0.286608,0.168353,-0.322860,0.254248,0.002327,-0.277094,0.086707,0.249939,-0.000036,0.218027,-0.011836,0.005594,0.053661,0.033582
2404,58.780000,0.058724,-0.051841,0.071938,0.085330,0.137845,-0.003650,-0.319975,-0.171650,0.100953,0.126726,-0.118332,-0.212159,-0.137760,0.152288,-0.063669,-0.013546,0.065127,-0.389893,-0.004126,0.113378,0.082507,-0.077842,-0.154251,-0.014292,-0.262985,0.185211,0.077639,0.036457,-0.004516,-0.256487,-0.042982,0.070179,-0.177436,-0.094798,0.265938,-0.044501,-0.247762,0.350683,0.049394,-0.155703,0.588373,0.197222,0.268873,-0.009248,-0.063144,-0.131570,-0.212310,-0.134913,-0.043223,-0.293762,-0.362140,-0.150024,-0.049337,-0.000799,0.445469,0.207106,-0.278411,0.398935,0.300480,0.044821,-0.340607,-0.081649,0.242984,0.019596,0.013137,0.183617,0.284070,0.008165,0.208850,-0.019686,0.154829,0.108559,0.180768,-0.276390,0.040349,-0.005976,-0.061673,0.049553,-0.000455,-0.061486,0.080547,0.416427,0.393845,0.160668,0.593788,0.432164,-0.160838,-0.437611,0.152946,0.071111,-0.246962,0.020100,-0.262425,-0.020000,0.006505,0.329663,0.158031,-0.321513,0.017409,-0.329191,-0.341479,-0.510372,-0.114835,-0.122385,0.187029,-0.224632,0.219968,-0.092634,0.198663,-0.028115,0.104632,-0.361194,0.052466,0.064182,0.284203,0.199586,-0.314452,0.254573,-0.001124,-0.286687,0.076644,0.227115,-0.030447,0.273486,-0.032695,0.057990,0.065539,0.029612
